timestamp,user_id,latitude,longitude,country,device,genre,playlist_created,playlist_modified,songs_played,songs_liked,is_attacker,hour,day_of_week,is_weekend,is_night,distance_km,speed_kmh,country_changed,impossible_travel,is_new_device,device_entropy,avg_songs_played,std_songs_played,songs_played_zscore,avg_playlist_created,std_playlist_created,playlist_created_zscore,avg_playlist_modified,std_playlist_modified,playlist_modified_zscore,avg_songs_liked,std_songs_liked,songs_liked_zscore,genre_changed,genre_rarity,risk_score
2026-01-27 05:14:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,electronic,0,0,8,3,False,5,1,0,1,0.0,0.0,0,0,0,5,15.2,6.44291169511977,-1.11750716767602,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.057506581601462,0.14580755302687515,1,1.0,0.2201813851227556
2026-01-27 06:37:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,rock,0,0,8,3,False,6,1,0,0,0.0,0.0,0,0,0,5,14.9,6.723920813863821,-1.0261869809312933,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.9002923751652303,0.26311740579210874,1,0.6666666666666667,0.0
2026-01-27 07:32:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,10,3,False,7,1,0,0,0.0,0.0,0,0,0,5,14.6,6.88315173287483,-0.6682985031449764,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.828782229912694,0.16404358872970995,1,1.0,0.040032979113228284
2026-01-27 08:30:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,7,0,False,8,1,0,0,0.0,0.0,0,0,0,5,13.5,7.153087911291644,-0.9086984643008931,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.828782229912694,-1.4763922985673905,0,0.9285714285714286,0.031454483588965076
2026-01-27 09:09:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,16,1,False,9,1,0,0,0.0,0.0,0,0,0,5,14.3,6.912950809089335,0.24591524617313829,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.9002923751652303,-0.7893522173763261,1,0.8666666666666667,0.024019787467936964
2026-01-27 09:38:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,pop,0,0,5,2,False,9,1,0,0,0.0,0.0,0,0,0,5,12.4,6.552353266829661,-1.1293652369846157,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7029386365926404,-0.41105415366029247,0,0.8125,0.017514428362037367
2026-01-27 09:41:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,jazz,0,0,13,4,False,9,1,0,0,0.0,0.0,0,0,0,5,11.5,5.642103626603585,0.2658582860703261,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.6329931618554525,0.6123724356957944,1,0.8823529411764706,0.025903692367383005
2026-01-27 12:41:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,indie,0,0,14,1,False,12,1,0,0,0.0,0.0,0,0,0,5,11.2,5.391351098441526,0.5193503351709731,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.577621275493231,-1.01418510567422,1,0.8888888888888888,0.026688652742152184
2026-01-27 12:44:10.514069,selen_01,41.0082,28.9784,TR,iPhone 14,jazz,0,0,16,3,False,12,1,0,0,0.0,0.0,0,0,0,5,12.0,5.456901847914965,0.7330166661378316,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.349897115421106,0.44447831849231534,1,0.8421052631578947,0.02106998900696224
2026-01-27 12:45:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,electronic,0,0,20,0,False,12,1,0,0,0.0,0.0,0,0,0,5,11.7,4.831608887776869,1.7178542785194304,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4142135623730951,-1.414213562373095,1,0.95,0.03402803224624404
2026-01-27 13:11:10.514069,selen_01,41.0082,28.9784,TR,MacBook Pro,electronic,0,0,5,2,False,13,1,0,0,0.0,0.0,0,0,0,5,11.4,5.168279318217147,-1.238323164431397,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.3703203194062978,0.07297563831157804,0,0.9047619047619048,0.02859498508087735
2026-01-27 13:19:10.514069,selen_01,41.0082,28.9784,TR,MacBook Pro,pop,0,0,20,1,False,13,1,0,0,0.0,0.0,0,0,0,5,12.6,5.660781257427673,1.3072400545932152,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.3374935098492586,-0.5233670255931882,1,0.8181818181818181,0.018196808687831027
2026-01-27 14:23:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,rock,0,0,12,4,False,14,1,0,0,0.0,0.0,0,0,0,5,12.8,5.593647190240807,-0.143019388386839,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.4757295747452437,1.4907880397936646,1,0.782608695652174,0.013924514474166354
2026-01-27 15:11:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,indie,0,0,5,5,False,15,1,0,0,0.0,0.0,0,0,0,5,12.6,5.85377371160405,-1.2983077881767742,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.636391694484477,1.6499717085465888,1,0.875,0.025020611945767678
2026-01-27 16:14:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,electronic,0,0,22,3,False,16,1,0,0,0.0,0.0,0,0,0,5,13.2,6.511528238439881,1.351449257034693,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5811388300841898,0.31622776601683794,1,0.88,0.0256211066324661
2026-01-27 17:31:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,rock,0,0,16,5,False,17,1,0,0,0.0,0.0,0,0,0,5,14.3,5.869885480616767,0.28961382732485186,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.7511900715418263,1.2562885295843538,1,0.7692307692307692,0.012317839727147157
2026-01-27 19:27:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,rock,0,0,17,3,False,19,1,0,0,0.0,0.0,0,0,0,5,14.7,5.90762219509677,0.3893275372126815,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7029386365926402,0.17616606585441094,0,0.7407407407407407,0.008896217580717378
2026-01-27 19:34:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,pop,0,0,16,1,False,19,1,0,0,0.0,0.0,0,0,0,5,14.9,5.915140648276156,0.18596345639229586,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7029386365926402,-0.998274373174996,1,0.8214285714285714,0.018586740302570265
2026-01-27 20:05:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,jazz,0,0,13,0,False,20,1,0,0,0.0,0.0,0,0,0,5,14.6,5.929212051829108,-0.26985035886959285,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.8973665961010275,-1.2649110640673518,1,0.8620689655172413,0.02346760844568554
2026-01-27 20:42:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,indie,0,0,11,4,False,20,1,0,0,0.0,0.0,0,0,0,5,13.7,5.696977756280565,-0.4739354997522005,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.7511900715418263,0.685248288864193,1,0.8666666666666667,0.024019787467936964
2026-01-27 20:52:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,rock,0,0,23,5,False,20,1,0,0,0.0,0.0,0,0,0,5,15.5,5.482294734466174,1.368040275698584,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.8529256146249728,1.025405437219645,1,0.7419354838709677,0.009039704961051545
2026-01-27 21:01:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,jazz,0,0,18,1,False,21,1,0,0,0.0,0.0,0,0,0,5,15.3,5.334374898294601,0.506151152005306,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.8529256146249728,-1.1333428516638184,1,0.84375,0.02126752015390252
2026-01-27 21:23:10.514069,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,10,4,False,21,1,0,0,0.0,0.0,0,0,0,5,15.1,5.506561742341786,-0.9261677683161894,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.8529256146249728,0.48571836499877924,1,0.8181818181818181,0.018196808687831027
2026-01-27 22:13:10.514069,selen_01,41.0082,28.9784,TR,MacBook Pro,jazz,0,0,16,4,False,22,1,0,0,0.0,0.0,0,0,0,5,16.2,4.211096452627666,-0.04749356901459762,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7638342073763935,0.566946709513841,1,0.8235294117647058,0.018839048994460355
2026-01-27 23:37:10.514069,selen_01,41.0082,28.9784,TR,iPhone 14,jazz,0,0,18,1,False,23,1,0,1,0.0,0.0,0,0,0,5,15.8,3.765338999051448,0.5842767412321218,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.873795909674026,-0.9606168904025071,0,0.8,0.19616159765481864
2026-01-27 23:57:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,12,4,False,23,1,0,1,0.0,0.0,0,0,0,5,15.4,3.949683531626298,-0.8608284620211171,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7669811040931427,0.7357181109569314,1,0.9444444444444444,0.21350922193721755
2026-01-28 01:07:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,indie,0,0,6,2,False,1,2,0,1,0.0,0.0,0,0,0,5,14.3,4.877385456255111,-1.701731403933942,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.7763883459298968,-0.3377639812683608,1,0.8648648648648649,0.20395179899577115
2026-01-28 01:26:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,electronic,0,0,17,3,False,1,2,0,1,0.0,0.0,0,0,0,5,14.4,4.926120853842977,0.5277986629117476,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.6865480854231354,0.11858541225631435,1,0.8947368421052632,0.20753939171857824
2026-01-28 02:47:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,k-pop,0,0,19,2,False,2,2,0,1,0.0,0.0,0,0,0,5,15.0,5.099019513592784,0.7844645405527363,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.414213562373095,-0.7071067811865476,1,0.9230769230769231,0.2109430053273952
2026-01-28 05:20:10.514069,selen_01,41.0082,28.9784,TR,MacBook Pro,rock,0,0,21,4,False,5,2,0,1,0.0,0.0,0,0,0,5,16.0,5.206833117271102,0.9602765994967201,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.414213562373095,0.7071067811865476,1,0.775,0.1931591242213265
2026-01-28 05:59:10.514069,selen_01,41.0082,28.9784,TR,MacBook Pro,jazz,0,0,23,1,False,5,2,0,1,0.0,0.0,0,0,0,5,16.0,5.206833117271102,1.344387239295408,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.3498971154211055,-1.1852755159795079,1,0.8048780487804879,0.19674744612964637
2026-01-28 06:37:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,pop,0,0,12,5,False,6,2,0,0,0.0,0.0,0,0,0,5,15.4,5.295700562196132,-0.6420302583328119,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4142135623730951,1.414213562373095,1,0.8333333333333334,0.020016489556614142
2026-01-28 07:34:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,jazz,0,0,22,4,False,7,2,0,0,0.0,0.0,0,0,0,5,16.6,5.295700562196132,1.0196951161756422,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4142135623730951,0.7071067811865475,1,0.7906976744186046,0.014895992228177952
2026-01-28 08:09:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,electronic,0,0,10,0,False,8,2,0,0,0.0,0.0,0,0,0,5,16.0,5.696002496878353,-1.0533703247651753,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.646545204697129,-1.5790638438488864,1,0.8863636363636364,0.026385372597355
2026-01-28 10:36:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,23,5,False,10,2,0,0,0.0,0.0,0,0,0,5,16.5,6.09644705272396,1.066194776036926,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.699673171197595,1.1766968108291043,1,0.9111111111111111,0.029357518016367403
2026-01-28 10:57:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,jazz,0,0,15,4,False,10,2,0,0,0.0,0.0,0,0,0,5,16.8,5.921711464320653,-0.30396617782634555,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.699673171197595,0.5883484054145521,1,0.782608695652174,0.013924514474166354
2026-01-28 11:21:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,electronic,0,0,21,5,False,11,2,0,0,0.0,0.0,0,0,0,5,18.3,4.643992535164829,0.5813962833823049,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.766981104093143,0.9620929143282949,1,0.8723404255319149,0.024701199878374908
2026-01-28 11:23:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,11,0,False,11,2,0,0,0.0,0.0,0,0,0,5,17.7,5.186520991955975,-1.291810061193496,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0548046676563256,-1.4599927901768628,1,0.8958333333333334,0.027522673140344456
2026-01-28 12:13:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,rock,0,0,25,1,False,12,2,0,0,0.0,0.0,0,0,0,5,18.3,5.677440737985146,1.1801091916597877,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.1317702607092643,-0.8912780307610859,1,0.7959183673469388,0.015522991901047703
2026-01-28 14:58:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,electronic,0,0,16,2,False,14,2,0,0,0.0,0.0,0,0,0,5,17.8,5.633234713140695,-0.319532221123527,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.1108186931983415,-0.33162488197380446,1,0.86,0.023219127885672403
2026-01-28 15:05:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,jazz,0,0,20,5,False,15,2,0,0,0.0,0.0,0,0,0,5,17.5,5.400617248673216,0.4629100498862758,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.1317702607092643,0.8912780307610859,1,0.7843137254901961,0.014129286745845264
2026-01-28 15:31:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,6,3,False,15,2,0,0,0.0,0.0,0,0,0,5,16.9,6.332456079595024,-1.7212910540545083,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0248456731316584,0.049386479832479534,1,0.8846153846153846,0.02617540942018772
2026-01-28 15:34:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,indie,0,0,9,5,False,15,2,0,0,0.0,0.0,0,0,0,5,15.6,6.501281924871944,-1.015184401517859,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1081851067789197,0.9486832980505138,1,0.8867924528301887,0.026436872999301697
2026-01-28 16:50:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,23,4,False,16,2,0,0,0.0,0.0,0,0,0,5,16.9,6.556591255285697,0.9303614885375678,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.8378731669453632,0.32646431254950525,1,0.8518518518518519,0.022240543951793496
2026-01-28 17:53:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,electronic,0,0,24,0,False,17,2,0,0,0.0,0.0,0,0,0,5,17.0,6.666666666666665,1.0500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0248456731316584,-1.4322079151419052,1,0.8545454545454545,0.02256404277291047
2026-01-28 18:52:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,k-pop,0,0,25,1,False,18,2,0,0,0.0,0.0,0,0,0,5,18.0,7.071067811865474,0.9899494936611668,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.065591117977289,-0.7745966692414835,1,0.875,0.025020611945767678
2026-01-28 20:35:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,jazz,0,0,6,3,False,20,2,0,0,0.0,0.0,0,0,0,5,16.5,7.905694150420947,-1.3281566172707195,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.897366596101027,0.31622776601683805,1,0.7894736842105263,0.014748992304873578
2026-01-28 20:59:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,jazz,0,0,20,2,False,20,2,0,0,0.0,0.0,0,0,0,5,17.4,7.7201036262475125,0.3367830440980461,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.7126976771553502,-0.35032452487268545,0,0.7758620689655172,0.013114251778471324
2026-01-28 22:16:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,k-pop,0,0,8,3,False,22,2,0,0,0.0,0.0,0,0,0,5,15.7,7.732327520797917,-0.9958191733716704,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.619327706865482,0.12350804543889288,1,0.864406779661017,0.02374837744005068
2026-01-28 22:54:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,jazz,0,0,18,2,False,22,2,0,0,0.0,0.0,0,0,0,5,15.9,7.766738197095496,0.27038377587972906,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.619327706865482,-0.49403218175557095,1,0.7666666666666666,0.012009893733968465
2026-01-29 00:39:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,jazz,0,0,18,4,False,0,3,0,1,0.0,0.0,0,0,0,5,15.7,7.674633541739955,0.2996885763327999,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.494434118097326,0.8698944866536676,0,0.7540983606557377,0.19064885954742325
2026-01-29 01:54:10.514069,selen_01,41.0082,28.9784,TR,iPhone 13,indie,0,0,11,1,False,1,3,0,1,0.0,0.0,0,0,0,5,16.2,7.114929530376402,-0.7308575549201403,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.581138830084189,-0.9486832980505141,1,0.8870967741935484,0.20662182768117826
2026-01-29 02:57:10.514069,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,18,0,False,2,3,0,1,0.0,0.0,0,0,0,5,17.1,6.657493689236377,0.1351860087310469,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4907119849998591,-1.3416407864998745,1,0.8571428571428572,0.20302439407422918
2026-01-29 03:56:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,rock,0,0,9,2,False,3,3,0,1,0.0,0.0,0,0,0,5,15.7,6.750308634919342,-0.9925472096699258,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.3165611772087658,0.15191090506255006,1,0.828125,0.19953938026749726
2026-01-29 03:58:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,rock,0,0,10,2,False,3,3,0,1,0.0,0.0,0,0,0,5,14.3,6.2725150015320335,-0.685530444957046,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1547005383792506,0.0,0,0.8153846153846154,0.19800927361389067
2026-01-29 04:42:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,pop,0,0,10,0,False,4,3,0,1,0.0,0.0,0,0,0,5,12.8,5.116422361159968,-0.5472574002598957,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.286683937707918,-1.4766641164298944,1,0.8484848484848485,0.20198457643492457
2026-01-29 06:28:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,electronic,0,0,14,5,False,6,3,0,0,0.0,0.0,0,0,0,5,13.6,4.526465385804784,0.088369172390983,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5951314818673858,1.8180319509492928,1,0.8656716417910448,0.023900286037748228
2026-01-29 06:41:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,rock,0,0,7,0,False,6,3,0,0,0.0,0.0,0,0,0,5,12.3,4.347413023856828,-1.219115821504827,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.7288403306519913,-1.0990025893735715,1,0.8088235294117647,0.017072888151229704
2026-01-29 07:17:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,jazz,0,0,22,0,False,7,3,0,0,0.0,0.0,0,0,0,5,13.7,5.012207320355193,1.6559570403827222,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.7763883459298964,-0.9007039500489623,1,0.7681159420289855,0.012183950164895558
2026-01-29 07:24:10.514069,selen_01,41.0082,28.9784,TR,iPhone 14,rock,0,0,16,4,False,7,3,0,0,0.0,0.0,0,0,0,5,13.5,4.8591265790377465,0.5144957554275269,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.9321835661585913,1.138608172914885,1,0.8,0.01601319164529132
2026-01-29 08:33:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,indie,0,0,24,5,False,8,3,0,0,0.0,0.0,0,0,0,5,14.1,5.762908216439949,1.71788264330813,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.0789954839350226,1.4911047301230638,1,0.8873239436619719,0.02650070448340464
2026-01-29 09:59:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,rock,0,0,10,5,False,9,3,0,0,0.0,0.0,0,0,0,5,14.0,5.830951894845297,-0.6859943405700357,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.2632326929023936,1.1929838272782687,1,0.7916666666666666,0.015012367167460591
2026-01-29 10:59:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,15,5,False,10,3,0,0,0.0,0.0,0,0,0,5,13.7,5.677440737985144,0.2289764103220486,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.2509257354845507,0.9773756483025026,1,0.8493150684931507,0.021935878966152487
2026-01-29 11:25:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,electronic,0,0,17,4,False,11,3,0,0,0.0,0.0,0,0,0,5,14.5,5.502524673073055,0.45433689961153734,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.260776661041756,0.4423258684646914,1,0.8648648648648649,0.02380339298624384
2026-01-29 11:26:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,jazz,0,0,9,1,False,11,3,0,0,0.0,0.0,0,0,0,5,14.4,5.601587076693331,-0.9640125068247034,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.3309511649396115,-0.8151178920340975,1,0.7733333333333333,0.012810553316233044
2026-01-29 11:26:10.511079,selen_01,41.0082,28.9784,TR,MacBook Pro,k-pop,0,0,21,1,False,11,3,0,0,0.0,0.0,0,0,0,5,15.5,5.720334100576834,0.9614823021343079,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2110831935702664,-0.9045340337332909,1,0.881578947368421,0.02581073653352875
2026-01-29 13:08:10.514069,selen_01,41.0082,28.9784,TR,iPhone 14,indie,0,0,25,2,False,13,3,0,0,0.0,0.0,0,0,0,5,16.6,6.415259585983682,1.3093780364480743,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.1108186931983415,-0.33162488197380446,1,0.8831168831168831,0.02599544098261576
2026-01-29 15:24:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,22,5,False,15,3,0,0,0.0,0.0,0,0,0,5,18.1,5.626327003965867,0.6931698063854055,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.9888578520235063,0.9050420562578877,1,0.8461538461538461,0.021556219522507532
2026-01-29 16:36:10.514069,selen_01,41.0082,28.9784,TR,iPhone 13,electronic,0,0,22,3,False,16,3,0,0,0.0,0.0,0,0,0,5,18.1,5.626327003965867,0.6931698063854055,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.6499158227686108,-0.30304576336566325,1,0.8607594936708861,0.023310342268462046
2026-01-29 16:47:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,8,0,False,16,3,0,0,0.0,0.0,0,0,0,5,17.3,6.4644326037857995,-1.4386413425601488,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.9692073983655904,-1.5742374330773634,1,0.8375,0.02051690179552949
2026-01-29 18:33:10.511079,selen_01,41.0082,28.9784,TR,iPhone 13,indie,0,0,14,1,False,18,3,0,0,0.0,0.0,0,0,0,5,16.3,6.074537019394973,-0.3786296787156763,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.9465068427541907,-0.8733593751946959,1,0.8765432098765432,0.02520594981203262
2026-01-29 18:48:10.511079,selen_01,41.0082,28.9784,TR,iPhone 14,pop,0,0,14,3,False,18,3,0,0,0.0,0.0,0,0,0,5,16.7,5.735852159879991,-0.47072342953422464,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.779513042005218,0.28097574347450827,1,0.8292682926829268,0.019528282494257695
